ID,Name,Team,posicion,Jornada,puntos_Jornada,AS,puntos_AS,MARCA,puntos_MARCA,MD,puntos_MD,SOFASCORE,puntos_SOFASCORE,puntos_Goles,puntos_Penaltis,puntos_Amarillas,puntos_Rojas,status
33734,Abde Ezzalzouli,Betis,DL,J12,4,1,2,2,6,1,2,6.8,4,0,0,0,0,Apto
33734,Abde Ezzalzouli,Betis,DL,J13,2,1,2,1,2,1,2,6.2,1,0,0,0,0,Apto
33734,Abde Ezzalzouli,Betis,DL,J14,2,1,-2,1,2,1,2,6.8,4,0,0,0,0,Apto
33734,Abde Ezzalzouli,Betis,DL,J15,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
33734,Abde Ezzalzouli,Betis,DL,J16,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
33734,Abde Ezzalzouli,Betis,DL,J17,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
33734,Abde Ezzalzouli,Betis,DL,J18,5,1,2,2,6,2,6,6.8,4,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J1,3,1,2,1,2,2,6,6.7,3,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J2,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J3,3,2,6,1,2,1,2,6.7,3,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J4,1,0,0,0,0,0,0,6.7,3,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J5,2,1,-2,1,2,2,6,6.7,3,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J6,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J7,5,2,6,1,2,2,6,7.4,7,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J8,6,2,6,2,6,2,6,7.0,5,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J9,4,2,6,1,2,1,2,7.3,6,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J10,4,1,2,1,2,2,6,7.0,5,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J11,3,2,6,1,-2,2,6,6.4,2,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J12,3,1,2,1,2,1,2,7.5,7,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J13,3,1,2,1,2,2,6,6.6,3,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J14,4,1,2,1,2,2,6,6.8,4,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J15,2,1,2,1,2,1,2,6.4,2,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J16,3,1,2,1,-2,2,6,7.4,7,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J17,3,1,2,1,2,2,6,6.3,1,0,0,0,0,Apto
24790,Étienne Capoue,Villarreal,MC,J18,,,,,,,,,,,,,,Sancionado
24790,Étienne Capoue,Villarreal,MC,J19,0,1,-2,1,-2,1,2,6.5,2,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J1,12,2,6,2,6,3,10,7.4,7,5,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J2,4,2,6,1,2,1,2,7.0,5,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J3,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J4,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J5,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J6,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J7,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J8,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J9,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J10,,,,,,,,,,,,,,Lesionado
175,Antonio Raíllo,Mallorca,DF,J11,,,,,,,,,,,,,,Apto
175,Antonio Raíllo,Mallorca,DF,J12,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J13,4,1,2,2,6,1,2,7.1,5,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J14,,,,,,,,,,,,,,Apto
175,Antonio Raíllo,Mallorca,DF,J15,6,2,6,2,6,2,6,7.0,5,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J16,6,2,6,2,6,2,6,7.2,6,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J17,6,2,6,2,6,2,6,7.4,7,0,0,0,0,Apto
175,Antonio Raíllo,Mallorca,DF,J18,12,2,6,2,6,2,6,8.1,10,5,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J1,,,,,,,,,,,,,,Lesionado
361,Yuri Berchiche,Athletic Club,DF,J2,,,,,,,,,,,,,,Lesionado
361,Yuri Berchiche,Athletic Club,DF,J3,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J4,4,1,2,1,2,2,6,6.9,4,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J5,5,2,6,1,2,2,6,7.1,5,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J6,3,1,2,1,2,1,2,6.8,4,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J7,12,2,6,2,6,2,6,7.6,8,5,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J8,2,1,2,1,-2,1,2,6.8,4,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J9,8,3,10,2,6,2,6,8.2,10,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J10,2,1,2,1,2,1,2,6.7,3,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J11,,,,,,,,,,,,,,Lesionado
361,Yuri Berchiche,Athletic Club,DF,J12,,,,,,,,,,,,,,Lesionado
361,Yuri Berchiche,Athletic Club,DF,J13,,,,,,,,,,,,,,Lesionado
361,Yuri Berchiche,Athletic Club,DF,J14,,,,,,,,,,,,,,Lesionado
361,Yuri Berchiche,Athletic Club,DF,J15,2,1,2,1,2,0,0,6.6,3,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J16,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J17,7,2,6,2,6,2,6,7.9,9,0,0,0,0,Apto
361,Yuri Berchiche,Athletic Club,DF,J18,3,1,2,1,2,1,2,7.5,7,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J1,,,,,,,,,,,,,,Apto
55491,Dodi Lukébakio,Sevilla,DL,J2,,,,,,,,,,,,,,Apto
55491,Dodi Lukébakio,Sevilla,DL,J3,,,,,,,,,,,,,,Apto
55491,Dodi Lukébakio,Sevilla,DL,J4,,,,,,,,,,,,,,Lesionado
55491,Dodi Lukébakio,Sevilla,DL,J5,10,2,6,2,6,3,10,7.5,7,3,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J6,6,2,6,2,6,2,6,7.1,5,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J7,13,3,10,3,10,3,10,7.8,9,3,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J8,3,1,2,1,2,1,2,6.9,4,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J9,5,2,6,1,2,2,6,7.0,5,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J10,2,1,-2,1,2,1,2,6.9,4,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J11,2,1,2,1,-2,1,2,6.9,4,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J12,3,1,2,1,-2,2,6,6.8,4,0,0,0,0,Apto
55491,Dodi Lukébakio,Sevilla,DL,J13,2,1,2,1,2,1,2,6.5,2,0,0,0,0,Apto
