Id,Name,Day,Price,Points,AveragePoints,Matches,Goals,Card,Status,PtsJ,PtsJ-1,PtsJ-2,TotalPointsLastThreeMatches,AveragePtsLastThreeMatches,GoalsJ,GoalsJ-1,GoalsJ-2,TotalGoalsLastThreeMatches,AverageGoalsLastThreeMatches,CardsJ,CardsJ-1,CardsJ-2,TotalCardsLastThreeMatches,AverageCardsLastThreeMatches,PriceVariation
54868,Sávio,2024-01-03,17508000,114,6.3,18,4,2,apto,6,6,5,17,5.67,0,0,0,0,0.00,0,0,0,0,0.00,33000
49341,Jørgen Strand Larsen,2024-01-03,12113000,107,5.9,18,7,2,apto,10,10,0,20,6.67,1,1,0,2,0.67,0,1,0,1,0.33,76000
53102,Kirian Rodríguez,2024-01-03,15067000,105,6.2,17,3,5,apto,0,5,11,16,5.33,0,0,1,1,0.33,0,1,0,1,0.33,3000
343,Toni Kroos,2024-01-03,17777000,105,5.8,18,1,2,apto,6,8,6,20,6.67,0,0,0,0,0.00,0,0,0,0,0.00,41000
14791,Gorka Guruzeta,2024-01-03,14129000,105,5.8,18,8,2,apto,2,12,4,18,6.00,0,1,0,1,0.33,0,0,0,0,0.00,53000
476,Gerard Moreno,2024-01-03,18077000,104,6.5,16,9,0,apto,7,0,0,7,2.33,1,0,0,1,0.33,0,0,0,0,0.00,-2000
564,Mikel Oyarzabal,2024-01-03,15014000,103,5.7,18,7,2,apto,4,3,4,11,3.67,0,0,0,0,0.00,1,0,0,1,0.33,35000
7024,Fede Valverde,2024-01-03,19929000,102,5.7,18,1,1,apto,6,7,5,18,6.00,0,0,0,0,0.00,0,0,0,0,0.00,51000
13015,Chris Ramos,2024-01-03,10215000,102,5.7,18,5,1,apto,6,11,3,20,6.67,0,1,0,1,0.33,0,0,0,0,0.00,25000
6032,Alex Remiro,2024-01-03,12529000,100,5.3,19,0,3,apto,-8,9,7,8,2.67,0,0,0,0,0.00,0,1,0,1,0.33,7000
11866,Hugo Duro,2024-01-03,10165000,100,5.3,19,7,2,apto,6,4,3,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,-15000
27871,Giorgi Mamardashvili,2024-01-03,10073000,98,5.2,19,0,1,apto,5,6,8,19,6.33,0,0,0,0,0.00,0,0,0,0,0.00,-10000
24789,Nico Williams,2024-01-03,17397000,97,6.5,15,3,2,apto,4,14,4,22,7.33,0,1,0,1,0.33,0,0,1,1,0.33,49000
1708,Álvaro Morata,2024-01-03,16163000,97,5.7,17,9,3,apto,9,1,9,19,6.33,1,0,1,2,0.67,0,0,0,0,0.00,16000
11091,Brais Méndez,2024-01-03,15300000,97,5.7,17,2,5,apto,2,2,0,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-29000
53095,Bryan Zaragoza,2024-01-03,10650000,97,5.7,17,5,5,apto,2,4,4,10,3.33,0,0,0,0,0.00,0,0,0,0,0.00,-72000
28794,Filip Jörgensen,2024-01-03,10503000,96,5.1,19,0,1,apto,4,5,4,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,-66000
18109,Luis Rioja,2024-01-03,10100000,96,5.1,19,2,3,apto,8,4,2,14,4.67,1,0,0,1,0.33,0,0,0,0,0.00,-16000
52189,Ayoze Pérez,2024-01-03,13207000,95,5.6,17,4,3,apto,4,5,5,14,4.67,0,0,0,0,0.00,0,1,1,2,0.67,-8000
23173,Sergio Arribas,2024-01-03,11259000,94,5.2,18,5,0,apto,6,3,7,16,5.33,0,0,0,0,0.00,0,0,0,0,0.00,16000
14811,Unai Simón,2024-01-03,10628000,94,5.2,18,0,2,apto,6,6,3,15,5.00,0,0,0,0,0.00,0,0,0,0,0.00,2000
27517,Isi Palazón,2024-01-03,12749000,92,4.8,19,2,2,apto,5,5,5,15,5.00,0,0,0,0,0.00,0,0,0,0,0.00,-17000
328,Dani Carvajal,2024-01-03,14411000,91,7.0,13,2,1,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,66000
25872,Miguel Gutiérrez,2024-01-03,12584000,91,5.4,17,1,3,apto,5,5,15,25,8.33,0,0,1,1,0.33,0,0,0,0,0.00,94000
14911,Álvaro García,2024-01-03,9963000,91,5.4,17,4,5,injury,0,2,5,7,2.33,0,0,0,0,0.00,0,0,0,0,0.00,-84000
53407,İlkay Gündoğan,2024-01-03,17472000,91,5.1,18,2,2,apto,3,4,10,17,5.67,0,0,1,1,0.33,0,0,0,0,0.00,13000
1713,Florian Lejeune,2024-01-03,12272000,90,4.7,19,0,4,apto,4,6,7,17,5.67,0,0,0,0,0.00,0,0,0,0,0.00,9000
54896,Jonathan Bamba,2024-01-03,10448000,88,4.9,18,2,0,other,3,2,1,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-123000
48684,Robert Lewandowski,2024-01-03,21127000,87,5.4,16,8,3,apto,5,3,8,16,5.33,0,0,1,1,0.33,0,0,0,0,0.00,-5000
48935,Yan Couto,2024-01-03,11433000,87,5.1,17,1,4,apto,4,9,6,19,6.33,0,0,0,0,0.00,0,0,0,0,0.00,53000
3728,Marc Roca,2024-01-03,10984000,87,5.1,17,2,4,apto,5,7,6,18,6.00,0,0,0,0,0.00,1,1,0,2,0.67,33000
213,Stole Dimitrievski,2024-01-03,7872000,87,4.6,19,0,1,apto,3,3,7,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,-71000
48616,Samuel Lino,2024-01-03,14929000,86,6.1,14,2,0,apto,4,4,1,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,22000
15566,Yangel Herrera,2024-01-03,10760000,86,5.7,15,4,4,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,4000
6040,Nemanja Maksimović,2024-01-03,10198000,86,4.5,19,1,2,apto,3,5,6,14,4.67,0,0,0,0,0.00,0,0,0,0,0.00,-3000
7910,Christian Stuani,2024-01-03,5984000,85,5.0,17,6,5,apto,2,0,13,15,5.00,0,0,1,1,0.33,0,0,1,1,0.33,5000
24739,Óscar Mingueza,2024-01-03,9806000,85,4.7,18,1,2,apto,8,3,1,12,4.00,0,0,0,0,0.00,1,0,0,1,0.33,-28000
609,David Soria,2024-01-03,9798000,85,4.5,19,0,2,apto,3,4,6,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,13000
3720,David López,2024-01-03,11841000,84,5.6,15,2,3,injury,2,7,7,16,5.33,0,0,0,0,0.00,0,0,0,0,0.00,-125000
27874,Iván Martín,2024-01-03,12134000,84,4.9,17,3,3,apto,5,5,7,17,5.67,0,0,0,0,0.00,0,0,0,0,0.00,67000
91,Germán Pezzella,2024-01-03,11066000,84,4.9,17,1,3,apto,12,8,4,24,8.00,1,0,0,1,0.33,0,0,0,0,0.00,57000
52375,Lamine Yamal,2024-01-03,10930000,84,4.7,18,1,1,apto,3,2,3,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-73000
31,Jan Oblak,2024-01-03,10607000,84,4.7,18,0,1,apto,7,7,8,22,7.33,0,0,0,0,0.00,0,0,0,0,0.00,43000
48575,Axel Witsel,2024-01-03,11226000,83,4.9,17,1,2,apto,5,1,5,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,-56000
40095,Samuel Costa,2024-01-03,9060000,83,4.6,18,1,3,apto,3,7,3,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,-126000
48920,Predrag Rajković,2024-01-03,7870000,83,4.6,18,0,1,apto,3,3,9,15,5.00,0,0,0,0,0.00,0,0,0,0,0.00,-19000
52044,Viktor Tsygankov,2024-01-03,14209000,82,5.9,14,3,0,apto,0,0,6,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,47000
22930,Jeremías Ledesma,2024-01-03,9379000,82,5.5,15,0,0,apto,0,3,6,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-51000
18223,Lucas Ocampos,2024-01-03,10838000,82,4.8,17,2,4,apto,9,0,4,13,4.33,1,0,0,1,0.33,0,0,0,0,0.00,23000
27852,Daniel Vivian,2024-01-03,10150000,82,4.6,18,0,3,apto,6,6,4,16,5.33,0,0,0,0,0.00,0,0,0,0,0.00,-45000
53113,Hamari Traoré,2024-01-03,10273000,82,4.3,19,0,5,apto,5,2,6,13,4.33,0,0,0,0,0.00,1,0,0,1,0.33,-67000
36371,Vedat Muriqi,2024-01-03,13082000,81,6.8,12,4,0,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-70000
14789,Oihan Sancet,2024-01-03,14205000,81,5.1,16,3,3,apto,3,7,3,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,-12000
5916,Jon Guridi,2024-01-03,4717000,81,4.5,18,0,1,apto,3,2,3,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-133000
52372,Javier Guerra,2024-01-03,9739000,80,4.7,17,3,3,apto,2,0,0,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-107000
6057,Rubén Alcaraz,2024-01-03,4925000,80,4.7,17,1,8,apto,4,4,4,12,4.00,0,0,0,0,0.00,1,0,0,1,0.33,-50000
561,Marcos Llorente,2024-01-03,10773000,80,4.4,18,3,3,apto,6,1,7,14,4.67,0,0,0,0,0.00,0,0,0,0,0.00,27000
5917,Igor Zubeldia,2024-01-03,9318000,80,4.4,18,0,7,apto,4,5,7,16,5.33,0,0,0,0,0.00,1,0,0,1,0.33,108000
431,João Cancelo,2024-01-03,16399000,79,5.3,15,2,4,apto,5,6,3,14,4.67,0,0,0,0,0.00,0,1,0,1,0.33,22000
13697,Mikel Merino,2024-01-03,12163000,79,4.9,16,1,3,apto,5,3,4,12,4.00,0,0,0,0,0.00,0,0,0,0,0.00,38000
25606,Paulo Gazzaniga,2024-01-03,9888000,79,4.4,18,0,2,apto,5,4,10,19,6.33,0,0,0,0,0.00,0,0,0,0,0.00,18000
55041,Samu Omorodion,2024-01-03,6396000,79,4.4,18,5,3,apto,2,2,2,6,2.00,0,0,0,0,0.00,1,0,0,1,0.33,-92000
40090,Largie Ramazani,2024-01-03,3636000,78,4.3,18,2,4,apto,2,2,2,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-51000
28787,Diego López,2024-01-03,5745000,78,4.1,19,2,2,apto,2,4,4,10,3.33,0,0,0,0,0.00,1,0,0,1,0.33,-69000
55668,Mason Greenwood,2024-01-03,11648000,77,5.1,15,3,3,apto,-7,11,10,14,4.67,0,0,1,1,0.33,0,0,0,0,0.00,56000
15342,Ander Barrenetxea,2024-01-03,7743000,77,5.1,15,3,0,apto,5,0,0,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,36000
31355,Alexander Sørloth,2024-01-03,9774000,77,4.8,16,6,1,injury,0,4,1,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,-145000
53107,Sergi Cardona,2024-01-03,11832000,77,4.5,17,0,6,apto,6,0,4,10,3.33,0,0,0,0,0.00,1,0,1,2,0.67,-43000
54834,Daley Blind,2024-01-03,11182000,77,4.3,18,0,3,apto,4,6,7,17,5.67,0,0,0,0,0.00,0,0,1,1,0.33,14000
7893,Antonio Sivera,2024-01-03,6028000,76,4.0,19,0,2,apto,4,3,2,9,3.00,0,0,0,0,0.00,1,0,0,1,0.33,-55000
49296,Fran Pérez,2024-01-03,2324000,76,4.0,19,1,4,apto,5,2,4,11,3.67,0,0,0,0,0.00,0,1,1,2,0.67,-37000
130,Iago Aspas,2024-01-03,17438000,75,4.4,17,1,5,apto,0,-3,2,-1,-0.33,0,0,0,0,0.00,0,0,0,0,0.00,-46000
27518,Óscar Valentín,2024-01-03,4337000,75,4.4,17,1,4,apto,6,0,5,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,5000
16868,Ander Guevara,2024-01-03,4732000,75,4.2,18,1,5,apto,5,3,4,12,4.00,0,0,0,0,0.00,0,0,0,0,0.00,-107000
444,Dani Parejo,2024-01-03,11014000,74,4.1,18,2,3,apto,1,10,2,13,4.33,0,1,0,1,0.33,1,0,0,1,0.33,-32000
7784,Unai Núñez,2024-01-03,9602000,74,4.1,18,1,4,apto,3,4,4,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,-70000
19977,Ronald Araújo,2024-01-03,15045000,73,6.1,12,1,3,apto,2,4,2,8,2.67,0,0,0,0,0.00,1,0,1,2,0.67,-47000
492,Willian José,2024-01-03,10015000,73,4.9,15,6,1,apto,4,2,3,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-15000
40147,Antonio Rüdiger,2024-01-03,13881000,73,4.3,17,0,7,apto,6,5,6,17,5.67,0,0,0,0,0.00,0,0,0,0,0.00,78000
17980,Dani Rodríguez,2024-01-03,5151000,73,4.3,17,2,5,apto,14,4,5,23,7.67,1,0,0,1,0.33,0,0,0,0,0.00,163000
36377,Myrto Uzuni,2024-01-03,2769000,73,4.1,18,5,1,apto,3,3,2,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-41000
29235,Gavi,2024-01-03,7811000,72,6.0,12,1,5,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-186000
18221,João Félix,2024-01-03,14980000,72,4.8,15,3,3,apto,-1,8,-1,6,2.00,0,1,0,1,0.33,0,0,0,0,0.00,-46000
53105,Saúl Coco,2024-01-03,7905000,72,4.8,15,1,2,doubt,6,4,6,16,5.33,0,0,0,0,0.00,0,0,0,0,0.00,28000
17975,Abdón Prats,2024-01-03,3308000,72,4.8,15,5,1,apto,2,2,4,8,2.67,0,0,0,0,0.00,0,0,1,1,0.33,-89000
73,Ivan Rakitić,2024-01-03,14803000,72,4.5,16,2,5,apto,0,1,5,6,2.00,0,0,0,0,0.00,0,1,0,1,0.33,-55000
36321,Gastón Álvarez,2024-01-03,9222000,72,4.2,17,1,4,apto,2,3,5,10,3.33,0,0,0,0,0.00,0,0,1,1,0.33,-32000
11700,Ferran Torres,2024-01-03,7227000,72,4.2,17,3,2,apto,6,3,4,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,48000
22618,Fali Giménez,2024-01-03,3980000,72,4.2,17,0,7,apto,6,2,3,11,3.67,0,0,0,0,0.00,1,1,0,2,0.67,59000
46,Saúl Ñíguez,2024-01-03,5125000,72,4.0,18,0,2,apto,3,1,2,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-89000
58,Ter Stegen,2024-01-03,6984000,71,5.5,13,0,1,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-138000
28611,Rodrigo De Paul,2024-01-03,11295000,71,4.7,15,0,3,apto,3,1,5,9,3.00,0,0,0,0,0.00,0,1,0,1,0.33,-73000
22527,Aimar Oroz,2024-01-03,4111000,71,3.9,18,1,2,apto,2,4,4,10,3.33,0,0,0,0,0.00,0,0,0,0,0.00,-95000
27425,Iñigo Ruiz De Galarreta,2024-01-03,7858000,70,5.4,13,1,4,doubt,0,0,4,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-90000
22502,Alex Baena,2024-01-03,12433000,70,4.4,16,1,6,five,0,6,1,7,2.33,0,0,0,0,0.00,0,1,0,1,0.33,-50000
15344,Brahim Díaz,2024-01-03,9272000,69,5.3,13,3,0,apto,6,14,4,24,8.00,0,1,0,1,0.33,0,0,0,0,0.00,178000
42,Koke,2024-01-03,9663000,69,4.9,15,0,4,apto,4,1,4,9,3.00,0,0,0,0,0.00,0,0,1,1,0.33,-90000
27333,Eric García,2024-01-03,9047000,69,4.6,15,1,2,apto,5,7,6,18,6.00,0,0,0,0,0.00,0,0,0,0,0.00,154000
15338,Robin Le Normand,2024-01-03,10618000,69,4.3,16,1,6,apto,4,4,6,14,4.67,0,0,0,0,0.00,0,0,1,1,0.33,36000
40032,Mika Mármol,2024-01-03,9952000,69,4.3,16,0,4,apto,4,4,5,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,-83000
24,Unai López,2024-01-03,1982000,69,4.1,17,1,4,apto,5,3,3,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,33000
29403,Pathé Ciss,2024-01-03,3484000,69,3.8,18,1,5,apto,4,4,4,12,4.00,0,0,0,0,0.00,1,0,1,2,0.67,-80000
11092,Andoni Gorosabel,2024-01-03,5159000,69,3.6,19,0,4,apto,4,6,2,12,4.00,0,0,0,0,0.00,0,0,0,0,0.00,38000
1684,Kike García,2024-01-03,1167000,69,3.6,19,2,2,apto,2,1,2,5,1.67,0,0,0,0,0.00,1,0,0,1,0.33,-34000
17453,Frenkie De Jong,2024-01-03,17302000,68,6.8,10,1,5,apto,0,7,4,11,3.67,0,0,0,0,0.00,0,1,0,1,0.33,28000
3117,Diego Rico,2024-01-03,10222000,68,4.9,14,0,5,apto,2,5,8,15,5.00,0,0,0,0,0.00,0,0,0,0,0.00,-10000
346,Luka Modrić,2024-01-03,11365000,68,4.5,15,1,1,apto,3,13,4,20,6.67,0,1,0,1,0.33,0,0,0,0,0.00,13000
17615,Sergio Herrera,2024-01-03,6364000,68,4.5,15,0,2,apto,6,8,6,20,6.67,0,0,0,0,0.00,0,0,0,0,0.00,74000
7843,Mario Hermoso,2024-01-03,10555000,68,4.3,16,0,5,apto,5,1,0,6,2.00,0,0,0,0,0.00,1,0,0,1,0.33,-65000
53414,Julián Araujo,2024-01-03,5879000,68,4.3,16,1,4,other,6,5,6,17,5.67,0,0,0,0,0.00,1,0,0,1,0.33,84000
432,José Luis Gayà,2024-01-03,9612000,67,5.2,13,1,2,apto,6,0,0,6,2.00,0,0,0,0,0.00,1,0,0,1,0.33,143000
14691,Adrià Pedrosa,2024-01-03,7174000,67,4.2,16,1,1,apto,13,2,4,19,6.33,1,0,0,1,0.33,0,0,0,0,0.00,63000
36084,Cristhian Mosquera,2024-01-03,6018000,67,3.9,17,0,1,apto,6,7,6,19,6.33,0,0,0,0,0.00,0,0,0,0,0.00,77000
556,Gerard Gumbau,2024-01-03,5189000,67,3.9,17,0,9,apto,3,5,5,13,4.33,0,0,0,0,0.00,1,1,0,2,0.67,-23000
3778,Joselu,2024-01-03,12274000,67,3.7,18,5,0,apto,2,1,2,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,-103000
20346,Guido Rodríguez,2024-01-03,5362000,66,4.7,14,1,5,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-135000
55088,Carl Starfelt,2024-01-03,5869000,66,4.1,16,1,2,injury,2,0,7,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-138000
277,Roger Martí,2024-01-03,4060000,66,4.1,16,2,2,injury,0,3,11,14,4.67,0,0,1,1,0.33,0,0,0,0,0.00,-209000
1759,David García,2024-01-03,7312000,66,3.9,17,0,2,apto,2,4,4,10,3.33,0,0,0,0,0.00,0,0,0,0,0.00,-85000
5,Óscar De Marcos,2024-01-03,6721000,65,4.6,14,1,3,doubt,0,0,4,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-120000
298,Sergi Darder,2024-01-03,10518000,65,4.1,16,0,1,apto,2,4,3,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-88000
49,Ángel Correa,2024-01-03,4110000,64,4.6,14,4,1,apto,0,1,8,9,3.00,0,0,1,1,0.33,0,0,0,0,0.00,-65000
40029,Juanmi Latasa,2024-01-03,4576000,64,3.4,19,2,5,apto,-4,6,5,7,2.33,0,0,0,0,0.00,2,0,0,2,0.67,47000
40093,Lucas Robertone,2024-01-03,8491000,63,4.5,14,0,5,doubt,0,3,7,10,3.33,0,0,0,0,0.00,0,1,0,1,0.33,-147000
19747,Thierry Correia,2024-01-03,5506000,63,3.7,17,0,3,red,0,-3,4,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,-124000
31484,Eduardo Camavinga,2024-01-03,9836000,62,4.8,13,0,3,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,62000
48657,Raphinha,2024-01-03,12780000,62,4.4,14,3,3,apto,11,4,4,19,6.33,1,0,0,1,0.33,1,0,0,1,0.33,87000
477,Léo Baptistão,2024-01-03,2939000,62,4.1,15,4,4,apto,10,3,11,24,8.00,1,0,1,2,0.67,0,1,0,1,0.33,99000
19727,Rodrigo Riquelme,2024-01-03,7365000,61,4.4,14,2,1,apto,5,0,3,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-53000
36046,Gonzalo Villar,2024-01-03,2280000,61,3.8,16,1,4,apto,1,1,6,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-64000
22620,Pacha Espino,2024-01-03,2471000,61,3.6,17,0,7,apto,3,0,3,6,2.00,0,0,0,0,0.00,1,0,1,2,0.67,-86000
18186,Jules Koundé,2024-01-03,11612000,60,4.0,15,1,0,apto,2,3,-1,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-82000
31213,Luís Maximiano,2024-01-03,5311000,60,4.0,15,0,1,apto,9,6,5,20,6.67,0,0,0,0,0.00,0,0,0,0,0.00,42000
22455,Javier López,2024-01-03,3279000,60,4.0,15,0,2,apto,3,3,2,8,2.67,0,0,0,0,0.00,0,1,0,1,0.33,-65000
12944,Sergio Akieme,2024-01-03,1414000,60,4.0,15,2,1,apto,4,2,3,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-7000
28773,Aitor Paredes,2024-01-03,4634000,60,3.3,18,0,4,apto,5,6,2,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,121000
53100,Enzo Loiodice,2024-01-03,1640000,60,3.3,18,0,1,apto,5,0,3,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-31000
15345,Aihen Muñoz,2024-01-03,2423000,59,3.1,19,0,2,apto,1,3,1,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,-69000
52130,Cyle Larin,2024-01-03,4841000,58,3.4,17,1,2,apto,2,3,9,14,4.67,0,0,1,1,0.33,0,0,0,0,0.00,-54000
6049,Cristian Portu,2024-01-03,1420000,58,3.4,17,2,1,apto,2,10,4,16,5.33,0,1,0,1,0.33,0,0,0,0,0.00,2000
49101,Javi Hernández,2024-01-03,664000,58,3.4,17,0,4,apto,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-54000
23369,Juan Foyth,2024-01-03,6332000,57,4.8,12,1,1,injury,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,-153000
171,Rubén Duarte,2024-01-03,604000,57,3.8,15,1,5,five,0,3,3,6,2.00,0,0,0,0,0.00,0,1,0,1,0.33,-42000
28619,Iván Balliu,2024-01-03,3809000,57,3.6,16,0,1,apto,2,0,4,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-119000
79,Munir El Haddadi,2024-01-03,4781000,57,3.2,18,1,2,apto,3,3,3,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-66000
269,José Luis Morales,2024-01-03,3666000,56,4.0,14,5,0,apto,1,2,7,10,3.33,0,0,1,1,0.33,0,0,0,0,0.00,104000
17979,Martin Valjent,2024-01-03,1931000,56,3.5,16,0,3,injury,0,0,3,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-98000
1762,Álex Berenguer,2024-01-03,4523000,56,3.3,17,2,2,apto,3,0,2,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,86000
22619,Iza Carcelén,2024-01-03,2006000,56,3.3,17,0,1,apto,6,3,4,13,4.33,0,0,0,0,0.00,0,0,0,0,0.00,35000
17572,Javi Muñoz,2024-01-03,4492000,56,3.1,18,0,2,apto,4,5,3,12,4.00,0,0,0,0,0.00,0,0,1,1,0.33,-15000
51566,Chadi Riad,2024-01-03,8008000,55,4.2,13,0,0,other,5,5,5,15,5.00,0,0,0,0,0.00,0,0,0,0,0.00,8000
20131,Manu Sánchez,2024-01-03,3211000,55,3.9,14,0,2,apto,6,0,4,10,3.33,0,0,0,0,0.00,1,0,0,1,0.33,-23000
3729,Youssef En Nesyri,2024-01-03,7929000,55,3.2,17,5,2,other,3,-1,1,3,1.00,0,0,0,0,0.00,0,0,1,1,0.33,-150000
40089,Umar Sadiq,2024-01-03,6901000,55,3.2,17,2,3,apto,4,2,3,9,3.00,0,0,0,0,0.00,1,0,0,1,0.33,-3000
322,Adri Embarba,2024-01-03,1642000,55,3.2,17,0,2,apto,2,3,6,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,-51000
25657,Ricard Sánchez,2024-01-03,1372000,55,3.2,17,2,4,apto,3,2,5,10,3.33,0,0,0,0,0.00,0,0,0,0,0.00,11000
12900,Vinícius Júnior,2024-01-03,17605000,54,5.4,10,4,2,apto,0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0.00,61000
270,Rubén García,2024-01-03,1005000,54,3.9,14,2,0,doubt,0,3,5,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-34000
33734,Abde Ezzalzouli,2024-01-03,2003000,54,3.4,16,1,0,other,5,2,2,9,3.00,0,0,0,0,0.00,0,0,0,0,0.00,-73000
24790,Étienne Capoue,2024-01-03,2566000,54,3.0,18,0,6,apto,0,0,3,3,1.00,0,0,0,0,0.00,1,0,1,2,0.67,-68000
175,Antonio Raíllo,2024-01-03,6167000,53,6.6,8,2,1,apto,12,6,6,24,8.00,1,0,0,1,0.33,1,0,0,1,0.33,123000
361,Yuri Berchiche,2024-01-03,6917000,53,4.4,12,1,2,apto,3,7,3,13,4.33,0,0,0,0,0.00,0,0,1,1,0.33,91000
55491,Dodi Lukébakio,2024-01-03,2479000,53,4.4,12,2,0,injury,0,0,2,2,0.67,0,0,0,0,0.00,0,0,0,0,0.00,-120000
208,Moi Gómez,2024-01-03,6442000,53,4.1,13,2,1,apto,0,3,3,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-98000
20481,Suso,2024-01-03,6401000,53,3.8,14,1,3,apto,8,3,0,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,75000
19168,Nemanja Gudelj,2024-01-03,5229000,53,3.5,15,1,6,apto,4,-1,2,5,1.67,0,0,0,0,0.00,0,1,0,1,0.33,-37000
48950,Nahuel Molina,2024-01-03,4934000,53,3.5,15,2,1,apto,1,-1,4,4,1.33,0,0,0,0,0.00,0,0,0,0,0.00,-92000
11250,Ignasi Miquel,2024-01-03,1091000,53,2.9,18,0,3,apto,1,4,1,6,2.00,0,0,0,0,0.00,0,0,0,0,0.00,-28000
55754,Assane Diao,2024-01-03,4558000,52,4.7,11,2,2,apto,4,5,2,11,3.67,0,0,0,0,0.00,0,0,0,0,0.00,63000
40166,Aurélien Tchouaméni,2024-01-03,10413000,52,4.0,13,1,3,apto,3,1,0,4,1.33,0,0,0,0,0.00,0,1,0,1,0.33,20000
53110,Alex Suárez,2024-01-03,2414000,52,3.7,14,0,2,apto,1,0,0,1,0.33,0,0,0,0,0.00,0,0,0,0,0.00,-71000
53096,André Ferreira,2024-01-03,2460000,52,3.5,15,0,1,apto,2,1,2,5,1.67,0,0,0,0,0.00,0,0,0,0,0.00,-33000
53143,Abde Rebbach,2024-01-03,786000,52,3.5,16,1,1,apto,2,3,4,9,3.00,0,0,0,0,0.00,1,0,0,1,0.33,-38000
17290,Sergio Camello,2024-01-03,297000,52,3.5,15,2,2,apto,16,2,1,19,6.33,2,0,0,2,0.67,0,0,0,0,0.00,43000
29205,Alejandro Balde,2024-01-03,6191000,52,3.3,16,0,1,apto,3,3,2,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-51000
36332,Giovanni González,2024-01-03,865000,52,3.3,17,0,4,apto,2,4,2,8,2.67,0,0,0,0,0.00,0,0,0,0,0.00,-40000
16779,Álex Sola,2024-01-03,655000,52,3.3,16,0,1,apto,0,0,3,3,1.00,0,0,0,0,0.00,0,0,0,0,0.00,-42000
25867,Antonio Blanco,2024-01-03,3489000,52,3.1,17,0,1,apto,2,4,4,10,3.33,0,0,0,0,0.00,0,0,0,0,0.00,-124000
